종목명,종목코드,시가총액_억원,시장구분
키움 KPOP ETN,760006,113,ETN
N2 레버리지 국채30년 ETN,550096,113,ETN
메리츠 국채3년 ETN,610045,113,ETN
신한 S&P 레버리지 유로 선물 ETN(H),500080,113,ETN
KB제28호스팩,476470,112,코스닥
KODEX MSCI Korea,156080,112,ETF
SOL 머니마켓액티브,484890,112,ETF
신한 S&P 유로 선물 ETN(H),500078,112,ETN
KB 레버리지 밀 선물 ETN,580051,112,ETN
KODEX 대만테크고배당다우존스,487950,112,ETF
KoAct 글로벌양자컴퓨팅액티브,0020H0,112,ETF
한투 레버리지국채30년 ETN,570108,112,ETN
KB제30호스팩,486630,112,코스닥
유안타제16호스팩,474490,111,코스닥
SOL 의료기기소부장Fn,464610,111,ETF
KODEX 미국S&P500경기소비재,453660,111,ETF
덕성우,004835,111,유가증권
메리츠 KAP 중국 위안화 ETN,610071,111,ETN
HANARO 200 TOP10,407310,111,ETF
메리츠 인버스2X 미국채30년 스트립 ETN(H),610086,110,ETN
KB 인버스 2X 나스닥 100 ETN,580014,110,ETN
신한 코스피 200 TR ETN,500085,110,ETN
에셋플러스 글로벌일등기업포커스10액티브,477490,110,ETF
KODEX MSCI모멘텀,275280,110,ETF
KODEX 운송,140710,110,ETF
삼성 코스피 200 TR ETN,530117,110,ETN
KODEX 코스닥글로벌,461450,110,ETF
삼성 인버스 2X 코스피200 선물 ETN,530105,109,ETN
KODEX 200 중소형,226980,109,ETF
유안타제11호스팩,444920,108,코스닥
신한 인버스 2X 코스피 200 선물 ETN,500070,108,ETN
메리츠 멕시코 페소화 ETN,610080,108,ETN
PLUS 글로벌수소&차세대연료전지,419650,108,ETF
켈스,402420,107,코넥스
TIGER S&P글로벌인프라(합성),269370,107,ETF
ACE 인도시장대표BIG5그룹액티브,487920,107,ETF
KIWOOM 블루칩,104520,107,ETF
상상인제4호스팩,452670,107,코스닥
메리츠 KAP 일본 엔화 ETN,610068,107,ETN
SOL 반도체후공정,475310,107,ETF
교보17호스팩,489210,107,코스닥
KB 레버리지 은 선물 ETN(H),580026,107,ETN
FOCUS ESG리더스,285690,107,ETF
유안타제17호스팩,493790,106,코스닥
나눔테크,244880,106,코넥스
메리츠 S&P 유럽탄소배출권 선물 ETN(H),610030,106,ETN
HANARO 미국S&P500,432840,106,ETF
메리츠 미국채10년 ETN,610074,106,ETN
신한 S&P 인버스 유로 선물 ETN(H),500079,106,ETN
미래에셋비전스팩3호,448830,106,코스닥
한투 S&P 유럽탄소배출권 선물 ETN(H),570074,106,ETN
아이오바이오,447690,106,코넥스
RISE 글로벌수소경제,417450,106,ETF
메리츠 인버스 국채10년 ETN,610020,106,ETN
엄지하우스,224810,106,코넥스
KODEX 200exTOP,337150,105,ETF
신한 레버리지 Russell 2000 ETN,500056,105,ETN
하이제8호스팩,450050,105,코스닥
메리츠 레버리지 대표 농산물 선물 ETN(H),610035,105,ETN
N2 레버리지 국채10년 ETN,550095,105,ETN
한투 베트남 VN30 선물 ETN(H),570063,105,ETN
유안타제12호스팩,446150,105,코스닥
에스케이증권제9호스팩,455910,104,코스닥
한투 3X레버리지국채30년 ETN,570110,104,ETN
메리츠 레버리지 인도 루피화 ETN,610083,104,ETN
하나 레버리지 옥수수 선물 ETN(H),700011,104,ETN
에셋플러스 코리아대장장이액티브,442090,104,ETF
ACE 애플밸류체인액티브,483420,104,ETF
삼성 인버스 코스피 200 선물 ETN,530092,104,ETN
신한 인버스 Russell 2000 ETN,500055,103,ETN
메리츠 인도 루피화 ETN,610082,103,ETN
KODEX 미국S&P500커뮤니케이션,463690,103,ETF
한투 인버스 2X 유로스탁스50 ETN(H) B,570092,103,ETN
해성산업1우,03481K,103,코스닥
메리츠 인버스 3X 미국채30년 ETN,610079,102,ETN
바이오프로테크,199290,102,코넥스
신영스팩10호,472220,102,코스닥
루트락,253610,102,코넥스
한화플러스제4호스팩,455310,102,코스닥
KB 미국채 10년 ETN,580059,102,ETN
RISE 미국휴머노이드로봇,0036R0,102,ETF
이베스트스팩6호,478110,101,코스닥
ACE TDF2030액티브,0021D0,101,ETF
TREX 펀더멘탈 200,145850,101,ETF
대원전선우,006345,101,유가증권
RISE 미국S&P500엔화노출(합성 H),0005C0,101,ETF
메리츠 미국채30년 ETN,610077,101,ETN
신한 S&P 인버스 2X 유로 선물 ETN(H),500081,101,ETN
IBKS제22호스팩,448760,101,코스닥
TIGER 미국AI빅테크10,490090,100,ETF
애니메디솔루션,390110,100,코넥스
대동고려삼,178600,100,코넥스
ACE 장기자산배분액티브,0021C0,100,ETF
한화플러스제5호스팩,498390,100,코스닥
메리츠 솔랙티브 WTI원유 선물 ETN(H),610087,100,ETN
키움 리츠부동산인프라 ETN,760019,100,ETN
KB 인버스 2X 미국채 10년 선물 ETN,580064,100,ETN
RISE 미국AI밸류체인데일리고정커버드콜,490590,100,ETF
SOL 미국AI소프트웨어,481180,100,ETF
RISE 미국AI밸류체인TOP3Plus,485690,100,ETF
삼성 인버스 China A50 선물 ETN(H) B,530135,100,ETN
키움 레버리지 리츠부동산인프라 ETN,760020,100,ETN
ACE 레버리지,152500,100,ETF
RISE 인도디지털성장,498610,100,ETF
PLUS 태양광&ESS,457990,99,ETF
HANARO 글로벌금채굴기업,473640,99,ETF
한투 플래티넘 선물 ETN,570052,99,ETN
삼성 일본니케이225선물 ETN(H),530123,99,ETN
마이티 코스피100,159800,99,ETF
대덕1우,00806K,99,유가증권
메리츠 인버스 국채5년 ETN,610051,99,ETN
JW중외제약우,001065,99,유가증권
RISE 미국양자컴퓨팅,0018Z0,99,ETF
KB 레버리지 미국채 10년 ETN,580060,99,ETN
TIGER MKF배당귀족,445910,98,ETF
한투 일본 엔선물 ETN C,570094,98,ETN
한투 인버스 2X 일본 엔선물 ETN,570096,98,ETN
TIGER 탄소효율그린뉴딜,376410,98,ETF
ACE 미국부동산리츠(합성 H),181480,98,ETF
KB 레버리지 미국채 10년 선물 ETN,580063,98,ETN
하나 반도체 ETN,700027,98,ETN
삼성 블룸버그 WTI원유 선물 ETN B,530132,97,ETN
PLUS 글로벌휴머노이드로봇액티브,0035T0,97,ETF
대주이엔티,114920,97,코넥스
KIWOOM 엔비디아미국30년국채혼합액티브(H),0015E0,97,ETF
TRUSTON 주주가치액티브,472720,97,ETF
유진스팩11호,488060,97,코스닥
인터로이드,311960,97,코넥스
RISE 미국천연가스밸류체인,0036Z0,97,ETF
에셋플러스 글로벌대장장이액티브,433220,96,ETF
메리츠 인버스 3X 미국채10년 ETN,610076,96,ETN
한투 블룸버그 인도네시아 대표원자재 ETN,570085,96,ETN
메리츠 KAP 인버스 2X 일본 엔화 ETN,610070,96,ETN
KIWOOM 미국달러SOFR금리액티브(합성),460270,96,ETF
메리츠 인버스 3X 국채3년 ETN,610056,96,ETN
SOL 글로벌탄소배출권선물ICE(합성),400590,95,ETF
KODEX 기후변화솔루션,404260,95,ETF
한국제13호스팩,464440,95,코스닥
신한 인버스 달러인덱스 선물 ETN(H),500012,95,ETN
하나34호스팩,484130,95,코스닥
한화우,000885,95,유가증권
SOL 미국500타겟커버드콜액티브,494210,95,ETF
VITA 밸류알파액티브,452440,95,ETF
신한 코스닥 150 TR ETN,500086,94,ETN
길교이앤씨,456700,94,코넥스
유안타제14호스팩,450940,94,코스닥
KB 레버리지 구리 선물 ETN(H),580032,94,ETN
PLUS 미국양자컴퓨팅TOP10,0023B0,94,ETF
KB제25호스팩,455250,94,코스닥
KB 미국채 30년 ETN,580061,94,ETN
삼성 코스피 양매도 5% OTM ETN,530060,93,ETN
삼성 미국다우존스 ETN,530127,93,ETN
한투 인버스 은 선물 ETN,570058,93,ETN
KoAct 글로벌친환경전력인프라액티브,475070,93,ETF
한투 인버스 나스닥100 ETN B,570101,93,ETN
TIGER 은행,091220,93,ETF
IBKS제23호스팩,467930,93,코스닥
메리츠 미국채30년 스트립 ETN(H),610084,92,ETN
KB 코스닥 150 TR ETN,580065,92,ETN
교보14호스팩,456490,92,코스닥
SOL 국고채30년액티브,474390,92,ETF
메리츠 인버스 3X 국채5년 ETN,610058,92,ETN
비엔케이제1호스팩,445360,92,코스닥
KoAct 브로드컴밸류체인액티브,0051A0,92,ETF
TIGER 미국달러선물레버리지,261110,92,ETF
KODEX 한중반도체(합성),450190,92,ETF
메리츠 KAP 인버스 2X 중국 위안화 ETN,610073,92,ETN
ACE 삼성그룹동일가중,131890,92,ETF
한국제12호스팩,458610,92,코스닥
TIMEFOLIO K신재생에너지액티브,404120,91,ETF
한투 S&P 엔달러 선물 ETN(H),570097,91,ETN
키움제10호스팩,487720,91,코스닥
IBKS제24호스팩,469480,91,코스닥
유진스팩10호,468760,91,코스닥
IBKS제21호스팩,442770,91,코스닥
HK S&P코리아로우볼,215620,91,ETF
수프로,185190,91,코넥스
에스케이증권제13호스팩,473950,91,코스닥
TIGER 이머징마켓MSCI레버리지(합성 H),225060,91,ETF
파워 고배당저변동성,192720,90,ETF
PLUS S&P글로벌인프라,269530,90,ETF
신한제15호스팩,487830,90,코스닥
KODEX MSCI밸류,275290,90,ETF
신한 인버스 2X 구리 선물 ETN,500041,90,ETN
올리패스,244460,90,코스닥
PLUS K리츠,429740,90,ETF
가이아코퍼레이션,296520,90,코넥스
RISE 미국반도체인버스(합성 H),491630,89,ETF
한투 인버스 베트남 VN30 선물 ETN(H),570064,89,ETN
에이치엠씨제6호스팩,462020,89,코스닥
RISE 테슬라애플아마존채권혼합,449580,89,ETF
삼성 인버스 구리 선물 ETN(H),530096,89,ETN
SOL 미국S&P500엔화노출(H),499150,88,ETF
HANARO 고배당,322410,88,ETF
한투 레버리지 일본 엔선물 ETN C,570095,88,ETN
KB STAR 50 ETN,580050,88,ETN
KIWOOM K-반도체북미공급망,488210,87,ETF
메리츠 CSI 300 ETN,610032,87,ETN
HANARO 글로벌워터MSCI(합성),424460,87,ETF
교보13호스팩,440790,87,코스닥
신한 인버스 2X 미국달러 선물 ETN,500036,87,ETN
TIMEFOLIO K이노베이션액티브,385710,87,ETF
PLUS ESG성장주액티브,395760,86,ETF
삼성 인버스 코스닥 150 선물 ETN,530094,86,ETN
에스케이증권제11호스팩,472230,86,코스닥
TIGER 금은선물(H),139320,86,ETF
TIGER 코리아테크액티브,471780,86,ETF
성신양회우,004985,86,유가증권
RISE 중소형고배당,281990,86,ETF
에셋플러스 글로벌영에이지액티브,451150,86,ETF
KODEX 미국스마트모빌리티S&P,390400,86,ETF
SOL KRX300,292500,86,ETF
비엔케이제2호스팩,473370,85,코스닥
에셋플러스 인도일등기업포커스20액티브,0002C0,85,ETF
ITF K-AI반도체코어테크,0005G0,85,ETF
KODEX 혁신기술테마액티브,364690,85,ETF
TIGER KRX300,292160,85,ETF
ACE 코스피,305050,84,ETF
KB 레버리지 미국채 30년 ETN,580062,84,ETN
메리츠 대표 농산물 선물 ETN(H),610034,84,ETN
RISE TDF2040액티브,442560,84,ETF
SOL 팔란티어커버드콜OTM채권혼합,0040Y0,83,ETF
RISE 주식혼합,183710,83,ETF
키움 레버리지 바이오TOP10 ETN,760015,83,ETN
바이오인프라생명과학,266470,83,코넥스
메리츠 인버스 3X 국채10년 ETN,610060,83,ETN
한투 인버스 2X 금 선물 ETN,570060,83,ETN
BNK 미래전략기술액티브,457930,83,ETF
교보15호스팩,465320,83,코스닥
KC산업,112190,82,코넥스
한양증권우,001755,82,유가증권
TIGER 유로스탁스레버리지(합성 H),225050,82,ETF
KODEX 미국클린에너지나스닥,419420,82,ETF
한투 3X레버리지미국채30년 ETN,570111,81,ETN
신한 레버리지 10년 국채선물 ETN,500067,81,ETN
PLUS 200선물레버리지,253150,81,ETF
HANARO 글로벌반도체TOP10 SOLACTIVE,464060,80,ETF
한투 인버스 금 선물 ETN,570056,80,ETN
HANARO 탄소효율그린뉴딜,375760,80,ETF
한투 레버리지미국채30년 ETN,570109,80,ETN
SOL 차이나육성산업액티브(합성),415760,80,ETF
로보쓰리에이아이,238500,80,코넥스
KB S&P 유럽탄소배출권 선물 ETN(H),580035,80,ETN
한투 S&P 레버리지 엔달러 선물 ETN(H),570098,80,ETN
TIGER 미국소비트렌드액티브,0015K0,80,ETF
하나33호스팩,475250,80,코스닥
삼성 인버스 2X 구리 선물 ETN(H),530064,80,ETN
신한제13호스팩,474930,79,코스닥
WON AI ESG액티브,413930,79,ETF
TIGER 단기선진하이일드(합성 H),182490,79,ETF
KIWOOM 200선물레버리지,253250,79,ETF
제노텍,066830,79,코넥스
HANARO 바이오코리아액티브,498050,79,ETF
태양기계,116100,78,코넥스
ACE 일라이릴리밸류체인,497520,78,ETF
TIGER 경기방어채권혼합,237440,78,ETF
KODEX 멀티팩터,337120,78,ETF
TIGER 우선주,261140,78,ETF
한투 인버스 2X 은 선물 ETN,570062,78,ETN
지앤이헬스케어,299480,78,코넥스
PLUS 고배당저변동50,251590,77,ETF
코오롱모빌리티그룹우,45014K,77,유가증권
PLUS 차이나AI테크TOP10,0047N0,77,ETF
미래에셋 -2X 홍콩H 선물 ETN(H),520069,77,ETN
에셋플러스 글로벌다이나믹시니어액티브,462340,77,ETF
ACE 글로벌빅파마,497510,77,ETF
TIGER MSCI KOREA ESG리더스,289260,76,ETF
KODEX 아시아AI반도체exChina액티브,446690,76,ETF
KIWOOM Fn유전자혁신기술,460280,76,ETF
RISE 글로벌데이터센터리츠(합성),375270,76,ETF
한투 인버스 유로스탁스50 ETN(H) C,570091,76,ETN
RISE 미국은행TOP10,0013P0,76,ETF
KODEX KTOP30,229720,75,ETF
RISE 미국장기국채선물(H),267440,75,ETF
PLUS 국채선물10년,289670,75,ETF
RISE 200금융,284980,75,ETF
TIGER 모멘텀,147970,75,ETF
크라운제과우,26490K,75,유가증권
TIMEFOLIO 코리아밸류업액티브,495060,75,ETF
SK증권우,001515,74,유가증권
TIGER 의료기기,307510,74,ETF
노루홀딩스우,000325,74,유가증권
유진스팩9호,442130,74,코스닥
WON 200,448100,74,ETF
오건에코텍,212310,73,코넥스
코셋,189350,73,코넥스
KODEX K-뉴딜디지털플러스,368680,73,ETF
KODEX 200동일가중,252650,73,ETF
KODEX MSCI KOREA ESG유니버설,289040,73,ETF
마이다스 일본테크액티브,488290,73,ETF
신한 인버스 다우존스지수 선물 ETN(H),500010,73,ETN
SOL 유럽탄소배출권선물S&P(H),400580,72,ETF
마이다스 중소형액티브,438740,72,ETF
TREX 200,108590,72,ETF
PLUS 미국AI에이전트,0050E0,72,ETF
삼성 인버스 은 선물 ETN(H),530090,72,ETN
TIGER 로우볼,174350,72,ETF
RISE KQ고배당,270800,71,ETF
KODEX 코스닥150롱코스피200숏선물,360150,71,ETF
메리츠 인버스 2X 금 선물 ETN(H),610013,71,ETN
RISE TDF2030액티브,442550,70,ETF
엠에프엠코리아,323230,70,코스닥
하나32호스팩,475240,70,코스닥
FOCUS KRX300,292730,70,ETF
RISE V&S셀렉트밸류,234310,70,ETF
KIWOOM 코스피100,153270,70,ETF
메리츠 STAR 50 ETN,610033,70,ETN
KIWOOM 글로벌전력GRID인프라,489860,70,ETF
PLUS 코스피,227830,70,ETF
KIWOOM TDF2050액티브,435550,70,ETF
N2 인버스 레버리지 금 선물 ETN(H),550063,69,ETN
에스케이증권제12호스팩,473000,69,코스닥
RISE 헬스케어,253280,69,ETF
RISE 일본섹터TOP4Plus,488480,69,ETF
에스케이증권제10호스팩,457940,69,코스닥
KIWOOM TDF2040액티브,435540,69,ETF
SOL 자동차소부장Fn,464600,69,ETF
PLUS 국채선물3년,298340,69,ETF
테크트랜스,258050,68,코넥스
에이원알폼,234070,68,코넥스
투비소프트,079970,68,코스닥
RISE 우량업종대표주,140580,68,ETF
KIWOOM 의료AI,483020,68,ETF
신한 인버스 2X 10년 국채선물 ETN,500068,68,ETN
삼성 인버스 2X 항셍테크 ETN(H) B,530122,68,ETN
TIGER 코스피대형주,277640,67,ETF
한화갤러리아우,45226K,67,유가증권
HANARO KRX300,304760,67,ETF
TIGER 미국S&P500선물인버스(H),225030,67,ETF
KODEX 모멘텀Plus,244620,66,ETF
메리츠 인버스 2X 은 선물 ETN(H),610017,66,ETN
TIGER 우량가치,227570,66,ETF
TIGER 200커버드콜OTM,166400,66,ETF
TIGER MSCI KOREA ESG유니버설,289250,66,ETF
TIGER 미국나스닥넥스트100,429010,66,ETF
TIGER 원유선물인버스(H),217770,66,ETF
N2 인버스 레버리지 은 선물 ETN(H),550065,66,ETN
키움 바이오TOP10 ETN,760014,66,ETN
삼성 인버스 금 선물 ETN(H),530084,65,ETN
KODEX 국채선물10년인버스,176950,65,ETF
KIWOOM TDF2030액티브,435530,65,ETF
럭스피아,092590,65,코넥스
RISE 미국장기국채선물레버리지(합성 H),267490,65,ETF
하나 인버스 2X 코스닥150 선물 ETN,700018,64,ETN
TIGER 200 생활소비재,227560,64,ETF
엔에이치스팩25호,438580,64,코스닥
PLUS 주도업종,280920,64,ETF
대신 인버스 천연가스 선물 ETN(H) B,510043,64,ETN
스타코링크,060240,64,코스닥
TIGER 한중전기차(합성),449680,64,ETF
노루페인트우,090355,64,유가증권
KODEX 최소변동성,279540,64,ETF
RISE 글로벌클린에너지,399580,64,ETF
SOL KRX기후변화솔루션,404650,64,ETF
PLUS 미국달러SOFR금리액티브(합성),456200,63,ETF
HANARO 글로벌탄소배출권선물ICE(합성),401590,63,ETF
SOL 200 Top10,411540,63,ETF
SOL 미국테크TOP10인버스(합성),481200,63,ETF
ACE 중국과창판STAR50,416090,63,ETF
KB 레버리지 콩 선물 ETN,580053,62,ETN
KIWOOM K-테크TOP10,469790,62,ETF
TIGER 200커뮤니케이션서비스,315270,61,ETF
ACE 싱가포르리츠,316300,61,ETF
KODEX 미국30년국채울트라선물인버스(H),304670,61,ETF
RISE 코리아금융고배당,498860,61,ETF
메디젠휴먼케어,236340,61,코넥스
PLUS 글로벌MSCI(합성 H),189400,61,ETF
RISE KRX300,292050,61,ETF
RISE 미국달러선물인버스,469530,61,ETF
메리츠 레버리지 미국채10년 ETN(H),610023,60,ETN
신한 인버스 2X Russell 2000 ETN,500057,60,ETN
KIWOOM K-2차전지북미공급망,488200,60,ETF
흥국화재우,000545,60,유가증권
메리츠 천연가스 선물 ETN(H),610043,60,ETN
TIGER KRX기후변화솔루션,404540,59,ETF
PLUS 글로벌AI인프라,489010,59,ETF
RISE 국채선물10년,295000,59,ETF
PLUS 글로벌HBM반도체,442580,59,ETF
KIWOOM 차이나A50커넥트MSCI,441330,59,ETF
